brand,age,mileage,engine_size,fuel_type,transmission,owners,condition,price
Toyota,14.5,290735,2.2,Electric,Automatic,4,Fair,2612.86
Volkswagen,13.2,178806,1.0,Hybrid,Automatic,1,Fair,2022.31
Audi,11.8,134267,3.0,Petrol,Automatic,2,Good,11554.26
Toyota,8.9,94223,2.5,Diesel,Automatic,3,Excellent,11643.54
Toyota,6.5,45247,2.5,Diesel,Automatic,2,Excellent,19676.35
BMW,4.6,28404,2.2,Petrol,Automatic,4,Good,28862.38
Ford,5.4,66365,3.5,Diesel,Automatic,2,Fair,21890.04
Honda,6.1,85219,1.0,Petrol,Automatic,1,Poor,5054.23
Volkswagen,8.4,122681,2.0,Petrol,Automatic,1,Fair,8655.16
Nissan,6.2,78762,2.5,Hybrid,Manual,1,Good,13444.33
Mercedes,14.6,142088,4.0,Electric,Automatic,1,Good,14558.25
Mercedes,17.6,245019,1.6,Petrol,Manual,1,Fair,1807.02
Hyundai,6.3,77038,3.5,Electric,Automatic,2,Good,21813.23
Nissan,7.3,85381,3.5,Electric,Manual,2,Excellent,19663.87
Ford,13.9,223152,3.5,Hybrid,Automatic,3,Fair,4116.72
Audi,6.0,113865,1.0,Electric,Manual,2,Excellent,10392.73
Hyundai,8.7,120540,3.5,Electric,Automatic,3,Excellent,15997.21
Toyota,16.5,295175,2.0,Diesel,Automatic,2,Good,1935.79
BMW,10.0,143435,2.2,Hybrid,Automatic,3,Excellent,12374.55
Hyundai,11.2,125769,1.2,Petrol,Manual,1,Fair,3090.46
Ford,12.8,140019,1.0,Petrol,Manual,1,Good,2190.24
Audi,14.0,141762,2.2,Diesel,Manual,1,Excellent,7109.96
Ford,9.3,96156,1.8,Hybrid,Manual,2,Fair,6139.23
Ford,9.3,131681,1.0,Electric,Manual,1,Fair,3547.57
Audi,3.2,39358,3.5,Hybrid,Automatic,2,Excellent,68865.72
Volkswagen,14.4,179035,1.2,Diesel,Automatic,1,Poor,1597.45
Honda,6.1,62958,3.0,Diesel,Automatic,1,Excellent,22205.01
Audi,14.8,239938,1.2,Petrol,Automatic,3,Good,1839.43
Audi,16.2,185050,1.6,Diesel,Manual,2,Good,2952.77
Honda,4.7,52075,2.0,Hybrid,Automatic,1,Good,19238.7
Honda,11.3,135953,1.2,Petrol,Manual,4,Excellent,3244.84
Honda,7.5,110127,4.0,Diesel,Manual,3,Good,18821.86
Volkswagen,16.6,291506,1.8,Diesel,Manual,1,Poor,1500
Honda,14.8,206052,3.5,Electric,Automatic,1,Good,5570.25
Honda,15.2,222188,1.8,Diesel,Manual,1,Good,2134.43
Hyundai,9.2,101041,1.2,Petrol,Manual,1,Excellent,4733.9
BMW,3.9,70251,3.5,Hybrid,Manual,1,Good,53411.3
Hyundai,9.0,163232,2.0,Electric,Manual,3,Fair,5867.49
Audi,11.3,130932,1.2,Hybrid,Automatic,3,Poor,3879.54
Nissan,16.8,234869,1.8,Hybrid,Manual,3,Poor,1500
Audi,9.8,128965,2.5,Electric,Manual,1,Fair,12207.69
BMW,16.9,149004,4.0,Petrol,Manual,3,Good,7704.75
Hyundai,16.0,295177,2.2,Hybrid,Manual,1,Good,1954.08
Ford,8.4,90789,1.4,Hybrid,Automatic,2,Good,6696.4
Maruti,11.6,174284,3.5,Hybrid,Automatic,1,Good,6707.92
Mercedes,3.7,50333,1.0,Electric,Manual,2,Fair,14638.68
Maruti,10.7,130468,3.0,Diesel,Manual,1,Excellent,8523.6
Maruti,2.5,40595,1.0,Electric,Automatic,1,Excellent,11804.49
Hyundai,11.3,215405,1.8,Petrol,Automatic,1,Good,2936.06
Audi,2.9,49882,2.2,Electric,Automatic,3,Good,39098.14
Audi,10.9,250329,2.0,Electric,Manual,1,Good,5584.47
Mercedes,4.3,39052,1.6,Diesel,Manual,2,Excellent,23456.33
Honda,10.6,147207,1.4,Hybrid,Automatic,1,Excellent,5046.54
Nissan,8.4,108963,1.0,Hybrid,Automatic,1,Good,4576.75
Toyota,15.6,281717,1.4,Diesel,Automatic,4,Excellent,1551.95
Volkswagen,4.1,44454,1.4,Diesel,Automatic,1,Excellent,16475.92
Hyundai,4.6,68383,1.6,Diesel,Manual,1,Excellent,13014.33
Hyundai,10.1,107500,1.0,Hybrid,Manual,1,Good,3160.42
Volkswagen,1.5,9449,1.4,Hybrid,Manual,1,Good,21565.23
Audi,14.4,204020,2.5,Petrol,Manual,4,Good,4329.07
Honda,6.3,54277,1.8,Petrol,Manual,4,Excellent,11034.6
Audi,4.8,61714,2.2,Hybrid,Automatic,1,Poor,21132.4
BMW,5.7,120158,1.0,Diesel,Automatic,1,Good,9137.9
Mercedes,13.3,181119,3.5,Hybrid,Manual,1,Good,10960.2
Nissan,15.0,219798,3.0,Electric,Automatic,2,Excellent,4089.93
Audi,7.0,95010,2.5,Electric,Manual,2,Fair,20303.05
Honda,6.0,78258,4.0,Diesel,Automatic,1,Good,27111.8
Nissan,10.6,173564,3.5,Hybrid,Automatic,1,Excellent,9657.27
Ford,9.5,116839,2.2,Diesel,Manual,1,Excellent,8070.02
Hyundai,9.1,99180,1.4,Diesel,Manual,2,Good,4884.88
Hyundai,4.3,69080,4.0,Electric,Automatic,2,Poor,24628.74
Ford,16.2,203339,1.6,Electric,Automatic,1,Good,2003.19
Nissan,14.8,194221,1.2,Diesel,Manual,1,Fair,1500
Toyota,10.4,153550,1.0,Hybrid,Automatic,1,Excellent,3844.7
Audi,1.7,29400,1.8,Electric,Manual,2,Fair,32696.12
Mercedes,8.0,143241,3.5,Diesel,Automatic,4,Poor,16707.92
Nissan,16.2,250301,1.4,Electric,Manual,1,Good,1500
BMW,11.2,158552,3.5,Diesel,Automatic,3,Good,13839.7
Maruti,14.5,102410,3.0,Diesel,Automatic,2,Fair,4275.88
BMW,9.0,105527,1.0,Hybrid,Automatic,1,Good,7354.24
Toyota,10.1,140741,1.8,Diesel,Automatic,1,Fair,5639.19
Audi,10.5,120029,4.0,Petrol,Manual,1,Excellent,22764.65
BMW,13.8,230359,1.6,Electric,Manual,1,Good,3760.38
Audi,11.3,58062,1.4,Petrol,Automatic,1,Excellent,8629.2
Hyundai,11.2,203979,2.0,Hybrid,Automatic,2,Excellent,4295.16
Toyota,13.4,186124,3.5,Electric,Automatic,1,Fair,6631.93
Nissan,11.9,231491,2.5,Petrol,Automatic,4,Excellent,3872.4
Honda,3.6,55456,3.0,Diesel,Manual,1,Good,30649.29
Hyundai,2.6,26136,1.4,Electric,Manual,1,Good,13705.36
Honda,13.8,193155,2.0,Diesel,Automatic,2,Good,3577.56
BMW,6.8,106925,4.0,Diesel,Manual,2,Good,32282.32
Honda,15.8,236119,4.0,Electric,Automatic,2,Poor,3514.78
Mercedes,15.4,182348,1.0,Hybrid,Automatic,3,Good,2395.76
BMW,6.3,90716,1.6,Petrol,Automatic,1,Poor,11450.42
Ford,10.9,205615,1.8,Petrol,Manual,1,Excellent,3908.86
Maruti,11.2,196518,1.0,Electric,Manual,1,Excellent,2088.78
Mercedes,5.0,79644,4.0,Diesel,Manual,2,Excellent,51482.71
Toyota,11.1,138997,2.5,Petrol,Manual,2,Poor,5214.05
Toyota,2.8,44180,1.8,Hybrid,Automatic,1,Excellent,23450.99
BMW,8.3,149062,1.2,Petrol,Manual,1,Good,7023.36
Ford,14.3,168873,2.5,Electric,Automatic,2,Good,4760.01
Hyundai,5.5,55242,4.0,Electric,Manual,1,Good,29581.51
Ford,4.5,58542,1.4,Petrol,Automatic,4,Excellent,11016.19
Ford,5.3,78364,1.0,Petrol,Manual,2,Good,6503.56
BMW,9.8,127938,1.8,Diesel,Manual,1,Poor,7208.95
Maruti,17.9,249119,2.5,Diesel,Automatic,1,Excellent,1603.35
Nissan,2.8,43260,2.0,Hybrid,Manual,1,Good,18632.78
Maruti,12.5,150317,1.2,Electric,Manual,1,Good,2369.25
Audi,1.5,35591,1.6,Electric,Automatic,2,Good,31482.17
Honda,3.0,57368,3.0,Electric,Automatic,1,Excellent,40535.42
BMW,5.5,83070,1.0,Petrol,Manual,1,Excellent,11743.57
Audi,7.4,84610,1.4,Hybrid,Automatic,1,Fair,12230.69
Honda,12.0,140813,1.0,Electric,Automatic,1,Good,3167.54
BMW,15.6,248970,3.5,Diesel,Automatic,3,Fair,4954.9
Toyota,4.3,79897,2.0,Hybrid,Automatic,2,Good,17832.49
Nissan,9.3,130308,1.2,Hybrid,Automatic,1,Good,4487.88
BMW,13.1,137797,3.0,Petrol,Manual,2,Fair,9171.01
Toyota,10.7,173642,1.6,Hybrid,Automatic,1,Good,4511.46
Nissan,3.3,48090,1.6,Electric,Automatic,4,Fair,13158.81
Maruti,10.9,180190,1.8,Hybrid,Manual,2,Good,3289.75
Honda,15.4,294064,3.5,Hybrid,Automatic,1,Excellent,4543.75
Maruti,13.5,267695,2.2,Electric,Automatic,2,Fair,2188.13
Volkswagen,17.2,331315,2.5,Hybrid,Manual,1,Good,2517.24
Ford,4.4,62820,4.0,Electric,Manual,1,Good,36712.02
Audi,17.7,193326,3.5,Hybrid,Automatic,1,Good,5986.34
Ford,14.4,226511,1.2,Petrol,Manual,2,Poor,1500
BMW,4.3,60339,3.0,Hybrid,Manual,3,Excellent,39949.71
Mercedes,13.9,136210,1.2,Petrol,Manual,3,Poor,2515.59
Volkswagen,15.5,242807,1.6,Petrol,Manual,2,Excellent,1881.99
Maruti,12.6,222561,2.2,Hybrid,Manual,1,Good,2939.01
Audi,11.7,114878,2.0,Petrol,Manual,1,Fair,7411.84
Mercedes,13.4,174827,1.0,Hybrid,Automatic,2,Excellent,3714.07
Mercedes,12.6,164033,2.0,Petrol,Automatic,2,Good,6812.04
Volkswagen,16.1,240149,1.4,Hybrid,Manual,2,Good,1572.66
Maruti,8.1,146076,4.0,Petrol,Manual,2,Poor,8482.44
Toyota,7.2,81620,1.8,Hybrid,Automatic,3,Fair,9345.68
Nissan,1.2,19974,3.0,Electric,Automatic,1,Fair,40254.3
Maruti,9.5,147765,1.6,Hybrid,Manual,1,Fair,4299.01
Toyota,0.9,13947,2.5,Petrol,Manual,2,Good,34670.32
Toyota,15.6,127998,1.2,Diesel,Automatic,1,Poor,1664.48
Toyota,15.0,269626,3.0,Electric,Manual,1,Poor,2691.96
Audi,14.3,114534,3.5,Petrol,Manual,1,Fair,9502.29
Toyota,0.8,9165,2.2,Electric,Automatic,1,Good,35417.57
BMW,1.9,20950,4.0,Petrol,Manual,1,Fair,62853.08
Maruti,15.8,277235,2.2,Electric,Manual,2,Poor,1500
Nissan,2.1,30170,2.0,Hybrid,Manual,1,Good,23462.63
Maruti,1.0,13263,4.0,Electric,Automatic,4,Excellent,50723.3
Toyota,10.9,168270,1.2,Petrol,Manual,1,Good,3552.34
Toyota,7.0,92950,1.0,Electric,Automatic,2,Good,7024.98
BMW,5.0,82663,3.5,Hybrid,Automatic,1,Good,42351.15
Audi,8.9,169269,1.4,Electric,Manual,2,Good,6695.43
Mercedes,11.1,214438,1.2,Petrol,Manual,1,Excellent,4248.36
BMW,16.2,194284,1.2,Diesel,Automatic,2,Fair,2129.11
Nissan,17.8,189595,2.0,Petrol,Automatic,1,Fair,1698.96
Volkswagen,3.9,31596,2.5,Petrol,Manual,2,Poor,18152.87
BMW,9.3,149220,1.8,Diesel,Automatic,1,Good,10141.44
Honda,2.1,28272,4.0,Hybrid,Automatic,3,Poor,33265.4
Audi,11.7,178869,1.8,Petrol,Automatic,1,Good,6474.55
Honda,0.6,3097,1.0,Electric,Automatic,1,Excellent,21937.45
BMW,3.1,48070,1.4,Petrol,Manual,1,Good,21597.0
Nissan,13.9,269476,3.0,Electric,Automatic,1,Fair,3736.93
Honda,3.6,42602,2.2,Petrol,Automatic,2,Poor,15671.87
Toyota,1.4,24790,3.5,Electric,Automatic,1,Poor,45059.75
Audi,15.8,241405,1.8,Diesel,Automatic,1,Good,2990.21
Nissan,14.6,225580,1.8,Petrol,Automatic,1,Good,2265.66
Hyundai,9.7,98299,2.5,Petrol,Automatic,2,Good,9397.79
Audi,6.1,45689,1.6,Diesel,Automatic,1,Excellent,17885.67
Nissan,14.3,148561,4.0,Diesel,Manual,2,Good,6912.05
BMW,8.4,83620,1.2,Diesel,Automatic,3,Fair,8062.05
Maruti,3.9,55068,1.8,Hybrid,Automatic,2,Fair,13243.86
Maruti,5.9,87169,1.6,Petrol,Automatic,2,Good,8049.28
Honda,4.9,44228,3.5,Hybrid,Automatic,1,Poor,23463.65
Audi,0.9,13587,2.5,Electric,Manual,2,Fair,53660.44
Volkswagen,8.5,124029,4.0,Hybrid,Automatic,3,Good,19464.99
Maruti,17.6,307186,4.0,Hybrid,Manual,3,Good,2432.36
Toyota,17.8,322930,2.5,Hybrid,Manual,1,Fair,1789.29
Ford,16.4,157679,3.5,Petrol,Automatic,2,Excellent,5045.62
Hyundai,11.5,180661,4.0,Electric,Manual,1,Good,9214.67
Ford,1.9,26489,1.2,Petrol,Automatic,1,Good,14347.87
Toyota,12.2,206669,3.5,Electric,Automatic,3,Excellent,7405.57
Hyundai,16.7,242299,1.8,Electric,Automatic,1,Good,1711.99
Honda,16.6,234087,1.4,Petrol,Automatic,2,Fair,1500
Honda,7.6,94548,2.2,Petrol,Manual,3,Excellent,12270.64
Audi,16.5,209361,1.0,Electric,Automatic,2,Excellent,2087.56
BMW,3.4,46993,3.0,Hybrid,Manual,3,Good,48625.03
Ford,12.8,185585,1.2,Hybrid,Automatic,1,Fair,2058.44
Volkswagen,4.2,60094,1.4,Hybrid,Manual,4,Poor,8819.51
Hyundai,5.1,41550,1.8,Hybrid,Manual,2,Excellent,14088.64
Volkswagen,15.3,191194,1.4,Diesel,Manual,1,Good,2143.29
Audi,8.3,101059,2.2,Electric,Automatic,3,Excellent,19312.68
Ford,7.7,93290,2.0,Diesel,Manual,1,Good,10171.23
Volkswagen,13.0,195576,1.4,Diesel,Automatic,3,Good,2631.48
Nissan,14.4,212023,2.2,Petrol,Manual,1,Fair,2314.47
Toyota,9.2,128236,3.0,Hybrid,Manual,1,Poor,9213.7
Mercedes,15.5,251508,2.0,Petrol,Automatic,1,Good,3776.58
Mercedes,12.0,181463,1.4,Hybrid,Automatic,4,Good,5005.74
Maruti,13.8,166937,1.2,Electric,Manual,1,Good,1897.58
Volkswagen,4.4,71365,1.6,Hybrid,Automatic,1,Good,15708.07
Volkswagen,13.6,185820,2.5,Electric,Manual,2,Fair,4681.07
Mercedes,14.4,244036,3.0,Petrol,Manual,3,Poor,3879.42
Ford,3.6,61581,4.0,Petrol,Automatic,1,Excellent,38633.42
Audi,4.9,72914,1.8,Petrol,Automatic,1,Fair,18378.53
Honda,17.6,332995,3.0,Diesel,Automatic,2,Poor,1903.9
Audi,17.2,224527,2.5,Petrol,Automatic,1,Good,3388.4
Toyota,14.7,182292,2.0,Diesel,Automatic,3,Excellent,3632.34
Nissan,15.7,143022,1.8,Diesel,Automatic,2,Good,2621.93
Hyundai,10.6,122445,4.0,Electric,Automatic,1,Fair,12801.52
Ford,15.3,260429,1.0,Electric,Manual,3,Fair,1500
Ford,11.4,189170,1.6,Petrol,Manual,3,Excellent,3492.48
Audi,4.2,83288,1.4,Hybrid,Automatic,1,Poor,13162.77
Volkswagen,15.4,264319,2.0,Diesel,Automatic,2,Good,2219.35
Toyota,0.8,15087,1.4,Electric,Manual,1,Excellent,28261.38
Hyundai,4.3,56134,2.0,Electric,Manual,3,Fair,13501.85
BMW,10.0,89795,1.6,Electric,Automatic,1,Fair,10777.73
BMW,13.2,160256,2.5,Electric,Automatic,2,Good,9719.36
Maruti,5.8,41158,2.0,Hybrid,Automatic,1,Good,12526.56
Audi,1.8,22655,3.0,Hybrid,Manual,1,Good,61140.29
Mercedes,9.8,111135,1.4,Diesel,Manual,1,Fair,7339.72
Toyota,12.8,113829,4.0,Hybrid,Automatic,1,Good,12469.69
BMW,14.8,242199,2.5,Electric,Manual,1,Excellent,5749.56
Mercedes,6.5,87959,1.0,Diesel,Automatic,1,Excellent,10441.66
BMW,10.3,186320,3.0,Petrol,Automatic,2,Fair,10520.3
Honda,13.6,243202,1.6,Electric,Manual,1,Excellent,2721.02
Volkswagen,2.2,28654,2.5,Petrol,Automatic,2,Good,31667.97
Hyundai,5.7,72227,1.8,Diesel,Manual,1,Poor,9106.06
Nissan,15.7,243668,4.0,Diesel,Manual,1,Excellent,3938.24
Audi,14.5,249230,2.5,Diesel,Manual,2,Excellent,4414.48
Maruti,11.4,156702,1.2,Diesel,Automatic,1,Poor,1712.59
Ford,3.4,32337,1.8,Petrol,Manual,2,Good,16087.35
Toyota,10.6,185520,2.0,Electric,Manual,2,Fair,5102.25
Mercedes,9.2,126863,3.0,Diesel,Manual,2,Poor,12925.23
Audi,0.6,8340,1.4,Diesel,Manual,1,Good,33071.75
BMW,3.2,44827,1.2,Electric,Manual,2,Good,19290.86
BMW,10.4,109609,1.6,Hybrid,Automatic,3,Good,9603.6
Audi,5.7,86891,3.0,Electric,Manual,1,Good,32507.92
Volkswagen,2.2,22338,1.8,Hybrid,Manual,1,Good,25333.54
Ford,2.3,25170,1.4,Electric,Automatic,1,Good,17355.03
Hyundai,12.8,236020,2.0,Electric,Manual,2,Good,2717.73
Mercedes,7.3,70191,1.8,Diesel,Manual,1,Fair,15796.85
Hyundai,17.3,181885,1.2,Hybrid,Manual,1,Fair,1500
Nissan,3.7,44547,2.5,Diesel,Manual,1,Excellent,23763.14
Mercedes,7.3,86532,2.5,Petrol,Automatic,3,Excellent,21645.03
Volkswagen,4.9,70218,4.0,Petrol,Automatic,1,Good,33264.56
Nissan,8.2,109700,4.0,Hybrid,Manual,1,Fair,15316.48
Ford,3.2,33677,1.4,Diesel,Manual,1,Poor,10559.28
Toyota,5.1,84565,1.4,Electric,Manual,1,Fair,10131.91
Maruti,5.6,110468,1.2,Petrol,Automatic,1,Good,6243.78
BMW,14.0,171088,2.5,Electric,Automatic,3,Fair,6368.24
Toyota,16.7,235054,3.5,Petrol,Manual,1,Good,3246.7
Toyota,10.9,161817,4.0,Diesel,Automatic,1,Fair,10812.34
BMW,9.0,78272,3.0,Petrol,Automatic,1,Poor,14160.22
Audi,10.7,75305,3.0,Diesel,Manual,1,Poor,11907.49
Hyundai,7.6,71311,4.0,Electric,Manual,1,Excellent,23138.64
Hyundai,14.0,156920,1.8,Hybrid,Automatic,1,Good,3416.84
Toyota,4.1,54569,2.5,Electric,Automatic,1,Good,28060.26
Maruti,16.4,254274,1.2,Diesel,Automatic,1,Good,1500
Mercedes,7.4,97743,1.2,Hybrid,Automatic,2,Fair,9618.57
BMW,11.8,217449,3.0,Diesel,Manual,1,Good,7759.25
BMW,12.3,202537,2.0,Electric,Automatic,3,Good,6441.82
Audi,3.6,42028,1.6,Hybrid,Manual,3,Excellent,24794.01
Honda,4.7,45119,1.8,Hybrid,Manual,2,Excellent,16967.37
Mercedes,5.8,48160,3.5,Hybrid,Automatic,2,Good,44285.55
Volkswagen,15.0,224041,1.2,Petrol,Automatic,2,Fair,1500
Mercedes,17.2,201475,2.0,Petrol,Manual,1,Good,3304.66
Hyundai,1.5,22433,3.0,Petrol,Automatic,1,Good,33683.06
Maruti,12.6,192809,1.2,Electric,Automatic,1,Good,2158.29
Toyota,10.2,199702,3.0,Petrol,Manual,1,Good,7732.35
Volkswagen,11.2,184441,1.4,Diesel,Manual,1,Fair,3188.32
Ford,9.7,148583,1.8,Diesel,Manual,1,Fair,4801.59
Ford,5.4,60280,1.6,Diesel,Automatic,1,Good,11296.88
Maruti,3.0,50200,1.0,Electric,Manual,2,Good,8570.49
Audi,2.1,35083,2.2,Petrol,Manual,1,Fair,32821.73
Mercedes,16.8,228826,2.0,Diesel,Automatic,1,Excellent,3456.51
Nissan,2.7,31091,4.0,Electric,Manual,2,Poor,31129.44
Audi,15.0,182267,1.4,Petrol,Automatic,2,Excellent,3291.9
Ford,15.0,127898,1.8,Hybrid,Manual,1,Excellent,3449.75
Volkswagen,14.0,201433,3.0,Electric,Automatic,1,Good,6214.71
Volkswagen,16.5,264057,1.8,Petrol,Manual,2,Poor,1500
Toyota,9.9,212873,3.0,Hybrid,Manual,1,Good,7815.84
Hyundai,2.6,14637,1.8,Hybrid,Manual,1,Excellent,20056.22
Nissan,6.0,63818,2.0,Diesel,Manual,1,Excellent,12530.68
Hyundai,12.9,192264,2.5,Diesel,Manual,1,Fair,3758.0
Toyota,15.6,236911,1.8,Hybrid,Automatic,4,Good,1966.15
Mercedes,11.9,140044,3.5,Petrol,Manual,1,Good,14740.71
Toyota,15.2,175776,2.5,Hybrid,Automatic,1,Fair,4103.47
Toyota,2.1,23446,1.0,Electric,Automatic,1,Good,15349.45
Volkswagen,9.4,130268,2.0,Petrol,Manual,1,Good,7461.09
Audi,3.2,53321,1.0,Diesel,Manual,2,Good,14765.26
Toyota,17.3,183844,3.5,Petrol,Manual,2,Poor,2573.76
Maruti,7.4,101577,1.0,Electric,Manual,1,Good,4574.72
Volkswagen,5.7,99919,3.5,Petrol,Automatic,1,Poor,19946.77
Mercedes,12.4,260251,1.6,Diesel,Manual,1,Good,4243.13
Mercedes,6.7,81554,1.6,Petrol,Manual,2,Good,15098.72
Mercedes,17.1,312952,1.8,Petrol,Manual,1,Good,2414.71
BMW,1.1,20760,1.4,Hybrid,Automatic,1,Good,34334.27
Mercedes,13.8,195113,2.2,Hybrid,Manual,4,Excellent,5402.66
Toyota,9.0,120660,2.0,Petrol,Automatic,2,Good,8426.85
Ford,15.6,311033,1.2,Hybrid,Automatic,1,Excellent,1500
Maruti,1.2,16973,3.5,Hybrid,Automatic,1,Good,38894.91
Audi,15.6,274980,2.0,Hybrid,Automatic,2,Excellent,3559.14
Honda,16.6,230914,4.0,Hybrid,Automatic,1,Good,4370.82
Ford,16.6,189626,1.8,Petrol,Automatic,1,Good,2173.93
Honda,16.7,295653,2.5,Electric,Automatic,1,Fair,2314.14
Volkswagen,11.8,133794,4.0,Diesel,Automatic,2,Poor,9241.03
Volkswagen,14.5,147823,1.4,Hybrid,Automatic,1,Good,3347.48
Toyota,7.7,60652,3.5,Diesel,Manual,2,Poor,14292.26
Maruti,17.4,232806,2.0,Diesel,Manual,1,Good,1500
Mercedes,10.6,169713,2.5,Petrol,Automatic,4,Good,10216.9
BMW,3.2,46233,1.0,Petrol,Manual,1,Excellent,17737.68
Mercedes,9.2,171732,1.4,Petrol,Manual,4,Excellent,6415.14
Volkswagen,4.8,84504,1.6,Diesel,Manual,1,Poor,8606.05
Toyota,3.1,49257,1.8,Petrol,Automatic,1,Fair,17017.91
Mercedes,6.6,106509,1.2,Diesel,Automatic,3,Fair,9505.34
Audi,12.8,174946,1.2,Electric,Manual,1,Excellent,4537.87
Ford,6.3,78010,2.2,Hybrid,Manual,2,Fair,11510.0
Volkswagen,8.0,81781,2.0,Petrol,Automatic,1,Excellent,12280.95
Toyota,17.3,218085,2.5,Petrol,Manual,3,Excellent,2333.96
Mercedes,2.7,38540,1.0,Electric,Manual,1,Good,20292.3
Mercedes,2.0,19512,1.4,Diesel,Automatic,1,Good,32755.6
Maruti,17.0,145909,3.5,Petrol,Manual,1,Good,3573.85
Audi,7.9,67933,3.0,Hybrid,Manual,2,Excellent,23637.11
Honda,0.9,12767,1.8,Petrol,Automatic,1,Fair,24491.72
Volkswagen,6.3,92561,1.8,Diesel,Automatic,1,Good,12594.86
Ford,3.0,20664,1.6,Hybrid,Automatic,2,Good,17492.25
Honda,2.6,32709,2.2,Electric,Manual,1,Good,26963.58
BMW,5.5,45183,1.6,Diesel,Automatic,1,Good,19408.64
Volkswagen,3.8,46757,1.2,Electric,Manual,4,Good,13104.43
Volkswagen,10.9,157850,1.6,Petrol,Manual,2,Fair,3706.32
Audi,17.3,246588,3.0,Diesel,Manual,1,Good,3864.93
Maruti,11.8,184123,3.5,Petrol,Automatic,2,Fair,5743.1
Toyota,2.2,22972,2.0,Electric,Automatic,1,Good,31223.89
Mercedes,13.7,154423,3.0,Diesel,Manual,1,Poor,7100.28
Toyota,6.9,76866,4.0,Hybrid,Automatic,2,Good,27962.92
Ford,4.6,60979,1.0,Petrol,Automatic,2,Excellent,8306.71
Toyota,13.6,265748,1.2,Diesel,Automatic,1,Good,1850.01
BMW,16.7,280665,1.6,Hybrid,Manual,1,Excellent,2661.47
Audi,13.6,166025,1.2,Diesel,Manual,2,Excellent,3469.68
Nissan,4.3,72344,2.2,Petrol,Automatic,1,Poor,13119.85
Ford,12.6,256113,1.6,Petrol,Automatic,2,Good,2146.23
Honda,2.0,43900,1.0,Diesel,Automatic,1,Good,11636.36
Honda,9.0,120927,2.5,Electric,Automatic,1,Fair,10765.89
Honda,10.5,100902,4.0,Diesel,Automatic,3,Excellent,15707.22
Nissan,11.9,163108,1.0,Hybrid,Automatic,1,Excellent,2630.74
Mercedes,5.0,60542,2.0,Petrol,Automatic,2,Fair,21974.21
Maruti,9.5,156481,2.5,Electric,Automatic,1,Good,7638.77
Ford,6.9,115417,1.4,Diesel,Manual,1,Good,7332.48
Volkswagen,9.7,210970,1.0,Electric,Manual,3,Excellent,3044.6
Nissan,15.7,229391,4.0,Electric,Manual,1,Good,4501.63
Mercedes,2.8,51368,3.0,Hybrid,Manual,1,Poor,40188.29
Audi,3.2,49380,1.8,Diesel,Automatic,2,Good,26887.3
BMW,8.8,135558,1.2,Petrol,Automatic,1,Good,7398.18
Ford,13.1,184246,1.6,Electric,Manual,1,Good,3282.97
Volkswagen,4.5,72933,1.6,Petrol,Automatic,3,Fair,11797.22
Hyundai,17.1,181316,2.5,Hybrid,Automatic,1,Good,2871.06
Mercedes,9.0,112164,4.0,Diesel,Manual,1,Excellent,29247.57
Honda,11.3,196790,1.4,Petrol,Manual,3,Excellent,3239.06
Hyundai,14.9,152186,1.8,Electric,Automatic,1,Poor,2202.91
Toyota,15.0,282025,4.0,Petrol,Automatic,1,Fair,4121.74
Audi,13.9,137477,1.2,Petrol,Manual,1,Good,3651.0
Maruti,1.3,15349,1.0,Diesel,Automatic,1,Good,11102.86
Maruti,5.7,76869,3.0,Hybrid,Manual,1,Good,16315.99
Hyundai,13.0,194875,1.4,Petrol,Manual,1,Poor,1512.29
Mercedes,8.1,94203,2.5,Diesel,Automatic,1,Good,21971.6
Ford,2.5,27547,1.4,Electric,Manual,1,Good,16662.41
Toyota,4.0,46062,4.0,Electric,Manual,1,Poor,30043.98
Maruti,10.6,120217,2.5,Hybrid,Automatic,4,Good,6197.68
Ford,5.0,53265,3.0,Petrol,Automatic,1,Good,21719.36
Mercedes,15.7,227052,4.0,Electric,Manual,3,Excellent,7585.43
Honda,14.7,129077,3.5,Electric,Automatic,1,Good,8088.49
Audi,12.7,161329,3.5,Hybrid,Automatic,1,Excellent,12865.56
Mercedes,16.7,201676,2.5,Diesel,Automatic,3,Good,4645.23
Volkswagen,10.8,162785,1.4,Electric,Manual,2,Fair,4016.95
Audi,8.9,79766,3.5,Hybrid,Automatic,2,Good,28889.42
Mercedes,16.2,264231,2.2,Electric,Manual,2,Good,3731.12
Nissan,6.2,107170,4.0,Diesel,Automatic,1,Excellent,23210.59
Honda,13.9,298931,4.0,Petrol,Automatic,2,Fair,4448.44
Volkswagen,2.6,37907,3.0,Diesel,Manual,1,Good,38379.95
Hyundai,2.5,34391,2.2,Hybrid,Manual,1,Fair,19858.98
Volkswagen,2.5,36058,1.6,Diesel,Manual,1,Good,20523.36
Nissan,1.2,19810,4.0,Hybrid,Manual,2,Excellent,52260.85
Mercedes,4.9,62300,3.0,Electric,Automatic,2,Good,43689.69
BMW,4.5,40503,3.0,Petrol,Manual,2,Fair,35541.56
Volkswagen,14.1,210644,3.0,Diesel,Manual,1,Poor,3616.99
Hyundai,14.1,164344,1.8,Diesel,Automatic,1,Good,3333.69
Audi,13.4,172712,1.0,Electric,Automatic,1,Good,3256.4
